WKT,name,description
"POLYGON ((84.6403384 21.4165047, 84.6108127 21.3864576, 84.5987035 21.3632054, 84.5977664 21.3372183, 84.6076299 21.3085228, 84.6224856 21.2927608, 84.6464254 21.2813308, 84.6749677 21.2768109, 84.702387 21.2813329, 84.7265124 21.3013974, 84.744959 21.3235551, 84.7471118 21.3496895, 84.741962 21.3768668, 84.729259 21.398605, 84.6987033 21.4174635, 84.6688342 21.4222576, 84.6403384 21.4165047))",768109_B,C3
"POLYGON ((84.6271993 21.4466319, 84.5953631 21.4278807, 84.5740771 21.4029504, 84.5592214 21.3718379, 84.5582843 21.34924, 84.5661807 21.3217377, 84.5757009 21.2909299, 84.5833468 21.2769556, 84.5984531 21.2612787, 84.633472 21.2487999, 84.6544147 21.24688, 84.6873736 21.24624, 84.7178365 21.2490183, 84.7498584 21.2731165, 84.7687411 21.2929508, 84.7811008 21.3131022, 84.7862506 21.3591523, 84.7766376 21.3895246, 84.762218 21.4119002, 84.741962 21.4342724, 84.7223926 21.4467354, 84.6963 21.4521676, 84.6564746 21.4544044, 84.6271993 21.4466319))",768109_C,C5
"POLYGON ((84.6564746 21.4544044, 84.6236575 21.4855405, 84.5807422 21.4647738, 84.5584262 21.4414476, 84.5361102 21.4126842, 84.5214559 21.3785517, 84.5251239 21.3487452, 84.5333636 21.3103685, 84.5420553 21.2720551, 84.5591128 21.2515046, 84.5814288 21.2348649, 84.6206762 21.213494, 84.6669162 21.210542, 84.7091449 21.2131025, 84.7325994 21.2157364, 84.7730029 21.242865, 84.7966922 21.2697421, 84.8177435 21.2973276, 84.8220981 21.3397916, 84.7862506 21.3591523, 84.7811008 21.3131022, 84.7687411 21.2929508, 84.7498584 21.2731165, 84.7178365 21.2490183, 84.6873736 21.24624, 84.6569598 21.2470249, 84.633472 21.2487999, 84.5984531 21.2612787, 84.5833468 21.2769556, 84.5757009 21.2909299, 84.5582843 21.34924, 84.5592214 21.3718379, 84.5740771 21.4029504, 84.5953631 21.4278807, 84.6271993 21.4466319, 84.6564746 21.4544044))",768109_D,C7
"POLYGON ((84.5910198 21.5257771, 84.5594341 21.5002247, 84.5313349 21.4763463, 84.5117655 21.4450333, 84.4925394 21.4111567, 84.486437 21.3862243, 84.4904795 21.3468973, 84.4956293 21.3078803, 84.508753 21.2512581, 84.5316782 21.2237348, 84.5807734 21.1923678, 84.6360483 21.1763618, 84.6954432 21.1782826, 84.7473623 21.1814867, 84.7939768 21.2058116, 84.8296824 21.2464556, 84.8551656 21.2851717, 84.8626414 21.324192, 84.8523417 21.3654427, 84.8220981 21.3397916, 84.8177435 21.2973276, 84.7966922 21.2697421, 84.7730029 21.242865, 84.7325994 21.2157364, 84.6669162 21.210542, 84.6206762 21.213494, 84.5766535 21.2374957, 84.5591128 21.2515046, 84.5420553 21.2720551, 84.5251239 21.3487452, 84.5214559 21.3785517, 84.5361102 21.4126842, 84.5584262 21.4414476, 84.5807422 21.4647738, 84.6236575 21.4855405, 84.5910198 21.5257771))",768109_E,C9
"POLYGON ((84.486437 21.3862243, 84.4587753 21.3332149, 84.4775106 21.2323763, 84.5315598 21.1777107, 84.6383331 21.1434522, 84.7590353 21.1459462, 84.8034714 21.1700273, 84.8535965 21.2167622, 84.8894979 21.267574, 84.8971985 21.3165845, 84.8704845 21.3998882, 84.8651167 21.3878229, 84.8523417 21.3654427, 84.8626414 21.324192, 84.8551656 21.2851717, 84.8296824 21.2464556, 84.7939768 21.2058116, 84.7473623 21.1814867, 84.6360483 21.1763618, 84.5807734 21.1923678, 84.5316782 21.2237348, 84.508753 21.2512581, 84.4956293 21.3078803, 84.486437 21.3862243))",768109_F,C11
"POLYGON ((84.4587753 21.3332149, 84.4233105 21.2966412, 84.4294903 21.2614504, 84.444895 21.2154143, 84.4713757 21.1769582, 84.503648 21.149744, 84.5513699 21.1324524, 84.6200344 21.1135573, 84.7714398 21.1164398, 84.8545239 21.1596698, 84.9262335 21.2576555, 84.9389813 21.3094358, 84.9247295 21.3698377, 84.9109966 21.3890196, 84.8704845 21.3998882, 84.8971985 21.3165845, 84.8894979 21.267574, 84.8535965 21.2167622, 84.8034714 21.1700273, 84.7590353 21.1459462, 84.6383331 21.1434522, 84.5315598 21.1777107, 84.4775106 21.2323763, 84.4587753 21.3332149))",768109_G,C12
"POLYGON ((84.3886349 21.2640101, 84.3410808 21.2169327, 84.409869 21.1330445, 84.5217923 21.0670618, 84.639552 21.0471972, 84.7878674 21.0593726, 84.8733548 21.0885254, 84.9749783 21.1484148, 84.9986676 21.2422036, 85.0085002 21.2854077, 84.9851543 21.3052403, 84.97915 21.3078366, 84.9441311 21.1910436, 84.8821575 21.1368982, 84.8370144 21.1090734, 84.7374508 21.0844095, 84.6104214 21.0844095, 84.4620541 21.1368872, 84.4122793 21.1965299, 84.3982479 21.2291315, 84.3886349 21.2640101))",768109_J,C14
"POLYGON ((84.4233105 21.2966412, 84.3886349 21.2640101, 84.3982479 21.2291315, 84.4122793 21.1965299, 84.4620541 21.1368872, 84.6104214 21.0844095, 84.7374508 21.0844095, 84.8370144 21.1090734, 84.8821575 21.1368982, 84.9441311 21.1910436, 84.97915 21.3078366, 84.9345181 21.3273463, 84.9389813 21.3094358, 84.9262335 21.2576555, 84.8545239 21.1596698, 84.7714398 21.1164398, 84.6200344 21.1135573, 84.5513699 21.1324524, 84.503648 21.149744, 84.4713757 21.1769582, 84.444895 21.2154143, 84.4294903 21.2614504, 84.4233105 21.2966412))",768109_I,C13
"POLYGON ((86.775194 24.937894, 86.766461 24.939795, 86.760255 24.939352, 86.743144 24.932923, 86.731119 24.92015, 86.726801 24.903817, 86.728142 24.898755, 86.7454918 24.8866469, 86.7641806 24.8827215, 86.780123 24.8881375, 86.7924992 24.9032007, 86.7918306 24.9188853, 86.7869462 24.9311919, 86.775194 24.937894))",813207_A,C1
"POLYGON ((86.819399 24.95482, 86.802491 24.967922, 86.766461 24.975768, 86.754046 24.974882, 86.719816 24.96202, 86.695767 24.936468, 86.68714 24.903801, 86.688838 24.897401, 86.728142 24.898755, 86.726801 24.903817, 86.731119 24.92015, 86.743144 24.932923, 86.760255 24.939352, 86.766461 24.939795, 86.775194 24.937894, 86.781852 24.942791, 86.819248 24.952912, 86.819399 24.95482))",813207_B,C3
"POLYGON ((86.660406 24.952779, 86.648823 24.908867, 86.654791 24.913862, 86.6747 24.932245, 86.664394 24.957018, 86.660406 24.952779))",813202_A,C5
"POLYGON ((86.696476 24.991114, 86.664394 24.957018, 86.6747 24.932245, 86.654791 24.913862, 86.648823 24.908867, 86.671174 24.896793, 86.688838 24.897401, 86.68714 24.903801, 86.695767 24.936468, 86.719816 24.96202, 86.754046 24.974882, 86.766461 24.975768, 86.802491 24.967922, 86.819399 24.95482, 86.821721 24.984064, 86.697607 24.991539, 86.696476 24.991114))",813207_C,C5
"POLYGON ((86.826035 24.995695, 86.82052 24.999969, 86.766461 25.011741, 86.747832 25.010411, 86.697607 24.991539, 86.821721 24.984064, 86.826035 24.995695))",813211_A,C5
"POLYGON ((86.607819 24.903738, 86.614106 24.880096, 86.668998 24.859622, 86.671174 24.896793, 86.648823 24.908867, 86.660406 24.952779, 86.664394 24.957018, 86.661744 24.963389, 86.668331 24.993302, 86.664278 25.010798, 86.625035 24.969081, 86.607819 24.903738))",813202_B,C7
"POLYGON ((86.696476 24.991114, 86.697607 24.991539, 86.668331 24.993302, 86.661744 24.963389, 86.664394 24.957018, 86.696476 24.991114))",813207_D,C7
"POLYGON ((86.839294 25.031443, 86.838559 25.032013, 86.766461 25.047714, 86.741616 25.04594, 86.673125 25.020204, 86.664278 25.010798, 86.668331 24.993302, 86.697607 24.991539, 86.747832 25.010411, 86.766461 25.011741, 86.82052 24.999969, 86.826035 24.995695, 86.839294 25.031443))",813211_B,C7
"POLYGON ((86.569923 24.897061, 86.581263 24.854464, 86.6416368 24.8296966, 86.668998 24.859622, 86.614106 24.880096, 86.607819 24.903738, 86.625035 24.969081, 86.627425 24.971622, 86.5904613 24.9866803, 86.5719487 24.9421823, 86.569923 24.897061))",813202_C,C9
"POLYGON ((86.735395 25.081469, 86.664133 25.05469, 86.5904613 24.9866803, 86.627425 24.971622, 86.664278 25.010798, 86.673125 25.020204, 86.741616 25.04594, 86.766461 25.047714, 86.838559 25.032013, 86.839294 25.031443, 86.841623 25.037721, 86.846392 25.06628, 86.768903 25.083155, 86.766271 25.083673, 86.735395 25.081469))",813211_C,C9
"POLYGON ((86.539511 24.862311, 86.548546 24.828408, 86.6026443 24.7994551, 86.6416368 24.8296966, 86.581263 24.854464, 86.569923 24.897061, 86.532714 24.887814, 86.539511 24.862311))",813202_D,C11
"POLYGON ((86.7674931 25.1107381, 86.703727 25.107436, 86.703297 25.106304, 86.6272366 25.0755879, 86.5704557 25.0075236, 86.5368574 24.9457496, 86.532714 24.887814, 86.569923 24.897061, 86.5719487 24.9421823, 86.5904613 24.9866803, 86.664133 25.05469, 86.735395 25.081469, 86.766271 25.083673, 86.7674931 25.1107381))",813211_D,C11
"POLYGON ((86.766271 25.083673, 86.846392 25.06628, 86.84967 25.08591, 86.7674931 25.1107381, 86.766271 25.083673))",813211_E,C11
"POLYGON ((86.548546 24.828408, 86.539511 24.862311, 86.532714 24.887814, 86.5368574 24.9457496, 86.4919772 24.9240632, 86.5075494 24.8482007, 86.519308 24.805123, 86.5547973 24.7885813, 86.6026443 24.7994551, 86.548546 24.828408))",813202_F,C12
"POLYGON ((75.574116 17.601083, 75.549942 17.62078, 75.549685 17.620537, 75.549585 17.620443, 75.549346 17.620217, 75.549236 17.620113, 75.548915 17.61981, 75.544675 17.615805, 75.542332 17.613592, 75.541696 17.61304, 75.541689 17.613033, 75.538426 17.610199, 75.536671 17.599194, 75.540791 17.599848, 75.543537 17.599521, 75.5468 17.597885, 75.548344 17.59314, 75.544394 17.580539, 75.54474 17.577266, 75.54985 17.565487, 75.54996 17.565417, 75.554168 17.562846, 75.554847 17.562432, 75.55521 17.56221, 75.556275 17.563282, 75.556718 17.563728, 75.557199 17.564212, 75.558208 17.565227, 75.559054 17.566078, 75.559983 17.567014, 75.56139 17.568429, 75.561941 17.568499, 75.563964 17.568757, 75.568257 17.561556, 75.57066 17.5537, 75.578683 17.545516, 75.587482 17.547153, 75.590572 17.555173, 75.592574 17.558514, 75.574116 17.601083))",413253_B,C7
"POLYGON ((75.604666 17.622206, 75.57086 17.649755, 75.570724 17.649226, 75.570082 17.646731, 75.568947 17.642318, 75.567619 17.637154, 75.563178 17.63301, 75.558408 17.628577, 75.558392 17.628562, 75.55718 17.627436, 75.552563 17.623214, 75.552529 17.623182, 75.551025 17.621803, 75.550821 17.62161, 75.550716 17.621512, 75.549942 17.62078, 75.574116 17.601083, 75.592574 17.558514, 75.592632 17.55861, 75.598591 17.560406, 75.595801 17.562701, 75.598377 17.562701, 75.598695 17.562733, 75.599273 17.562791, 75.600416 17.562906, 75.604904 17.563356, 75.608497 17.563479, 75.609446 17.563511, 75.609817 17.563528, 75.610185 17.563557, 75.611994 17.563697, 75.619067 17.564195, 75.625513 17.564338, 75.629601 17.564674, 75.604666 17.622206))",413253_C,C9
"POLYGON ((75.635223 17.643325, 75.584661 17.684533, 75.582122 17.678792, 75.583458 17.673126, 75.588002 17.67087, 75.593167 17.669772, 75.597003 17.666105, 75.586576 17.661067, 75.571952 17.654001, 75.571338 17.651614, 75.57086 17.649755, 75.604666 17.622206, 75.629601 17.564674, 75.633376 17.524713, 75.636464 17.52256, 75.635048 17.505604, 75.625063 17.491804, 75.632376 17.476131, 75.67703 17.509028, 75.669508 17.564187, 75.635223 17.643325))",413253_D,C11
"POLYGON ((75.665787 17.664439, 75.65759 17.67112, 75.653853 17.673672, 75.639784 17.683279, 75.639084 17.683757, 75.638735 17.683996, 75.638641 17.68406, 75.638601 17.684087, 75.63854 17.684129, 75.638199 17.684362, 75.637896 17.684568, 75.637833 17.684612, 75.637761 17.684661, 75.635168 17.686431, 75.633008 17.687906, 75.63015 17.689858, 75.627169 17.691893, 75.623019 17.694727, 75.613219 17.696009, 75.607141 17.696804, 75.598991 17.69787, 75.591768 17.698815, 75.587477 17.693255, 75.584901 17.685077, 75.584661 17.684533, 75.635223 17.643325, 75.669508 17.564187, 75.67703 17.509028, 75.703142 17.55681, 75.706748 17.567775, 75.70725 17.56869, 75.665787 17.664439))",413253_E,C12
"POLYGON ((75.730284 17.607171, 75.706541 17.662023, 75.706556 17.660487, 75.706582 17.657794, 75.706748 17.640423, 75.704917 17.641557, 75.701022 17.643969, 75.695411 17.647444, 75.687451 17.652374, 75.683287 17.654953, 75.679464 17.65732, 75.675325 17.659883, 75.670948 17.662594, 75.66158 17.668395, 75.65759 17.67112, 75.665787 17.664439, 75.70725 17.56869, 75.712582 17.578409, 75.714649 17.582176, 75.717053 17.590031, 75.718942 17.60263, 75.724491 17.604852, 75.730284 17.607171))",413253_F,C13
"POLYGON ((75.743081 17.66934, 75.731829 17.695344, 75.728829 17.693111, 75.724857 17.689925, 75.716366 17.683115, 75.706405 17.676246, 75.706437 17.672951, 75.706453 17.671187, 75.706473 17.669131, 75.706499 17.666416, 75.70653 17.663205, 75.706541 17.662023, 75.730284 17.607171, 75.730793 17.607375, 75.748998 17.607375, 75.756734 17.614247, 75.759504 17.619806, 75.757751 17.622674, 75.75536 17.625945, 75.751942 17.630211, 75.748281 17.634779, 75.743386 17.639196, 75.742914 17.640914, 75.741969 17.642468, 75.741025 17.643981, 75.740166 17.645208, 75.737183 17.647217, 75.741956 17.663161, 75.743081 17.66934))",413253_G,C14
"POLYGON ((75.469116 17.548594, 75.451988 17.552516, 75.446086 17.552073, 75.429812 17.545644, 75.418374 17.532872, 75.414266 17.516539, 75.41838 17.500209, 75.429819 17.487439, 75.446088 17.481013, 75.463643 17.48233, 75.478658 17.491105, 75.487862 17.505424, 75.489247 17.522167, 75.482509 17.537685, 75.469116 17.548594))",413305_A,C1
"POLYGON ((75.511232 17.474858, 75.523731 17.494298, 75.526508 17.527784, 75.513038 17.558822, 75.489823 17.577734, 75.4531509 17.5855939, 75.4134971 17.5788846, 75.391299 17.556504, 75.384755 17.549194, 75.376544 17.516529, 75.3848296 17.4850917, 75.407657 17.458333, 75.440191 17.445483, 75.475293 17.448117, 75.479044 17.450309, 75.50532 17.465663, 75.511232 17.474858))",413305_B,C3
"POLYGON ((75.543573 17.579955, 75.521287 17.598112, 75.515777 17.598559, 75.5111 17.596211, 75.503381 17.592335, 75.498244 17.586803, 75.492011 17.580091, 75.489823 17.577734, 75.513038 17.558822, 75.526508 17.527784, 75.523731 17.494298, 75.511232 17.474858, 75.53357 17.485321, 75.559042 17.482304, 75.559596 17.483165, 75.563771 17.533394, 75.54985 17.565487, 75.54474 17.577266, 75.543573 17.579955))",413305_C,C5
"POLYGON ((75.385503 17.429224, 75.419179 17.415923, 75.426089 17.419318, 75.443117 17.438769, 75.472301 17.442044, 75.479044 17.450309, 75.475293 17.448117, 75.440191 17.445483, 75.407657 17.458333, 75.384779 17.483869, 75.376544 17.516529, 75.384755 17.549194, 75.391299 17.556504, 75.358597 17.54806, 75.342047 17.529353, 75.338822 17.516511, 75.351183 17.467524, 75.385503 17.429224))",413305_D,C5
"POLYGON ((75.601037 17.538997, 75.592574 17.558514, 75.590572 17.555173, 75.587482 17.547153, 75.578683 17.545516, 75.57066 17.5537, 75.568257 17.561556, 75.563964 17.568757, 75.561941 17.568499, 75.56139 17.568429, 75.559983 17.567014, 75.559054 17.566078, 75.558208 17.565227, 75.557199 17.564212, 75.556718 17.563728, 75.556275 17.563282, 75.55521 17.56221, 75.554847 17.562432, 75.554168 17.562846, 75.54996 17.565417, 75.54985 17.565487, 75.563771 17.533394, 75.559596 17.483165, 75.559042 17.482304, 75.572674 17.48069, 75.588648 17.461444, 75.595456 17.472027, 75.601037 17.538997))",413305_E,C7
"POLYGON ((75.31913 17.449458, 75.361158 17.402563, 75.365639 17.413295, 75.397805 17.405419, 75.419179 17.415923, 75.385503 17.429224, 75.351183 17.467524, 75.338822 17.516511, 75.342047 17.529353, 75.316087 17.500009, 75.305924 17.497383, 75.315103 17.461035, 75.31913 17.449458))",413305_F,C7
"POLYGON ((75.543573 17.579955, 75.54474 17.577266, 75.544394 17.580539, 75.548344 17.59314, 75.5468 17.597885, 75.543537 17.599521, 75.540791 17.599848, 75.536671 17.599194, 75.535573 17.599255, 75.533752 17.599357, 75.531661 17.598883, 75.531615 17.598872, 75.530897 17.598709, 75.530147 17.598539, 75.528426 17.598434, 75.527698 17.59839, 75.525571 17.598261, 75.522079 17.598048, 75.521287 17.598112, 75.543573 17.579955))",413305_G,C7
"POLYGON ((75.635048 17.505604, 75.636464 17.52256, 75.635646 17.523131, 75.633376 17.524713, 75.629601 17.564674, 75.595801 17.562701, 75.598591 17.560406, 75.595992 17.558563, 75.592632 17.55861, 75.592574 17.558514, 75.601037 17.538997, 75.595456 17.472027, 75.588648 17.461444, 75.591429 17.458093, 75.614284 17.443032, 75.615266 17.442347, 75.615904 17.441965, 75.616173 17.441809, 75.616292 17.44174, 75.616469 17.442313, 75.616643 17.442964, 75.616808 17.443413, 75.616863 17.443637, 75.616899 17.443725, 75.617041 17.444059, 75.617051 17.444102, 75.617824 17.446015, 75.619669 17.449946, 75.620125 17.451163, 75.620129 17.451172, 75.620136 17.451194, 75.620335 17.451759, 75.620357 17.451809, 75.620465 17.452129, 75.620482 17.452177, 75.620533 17.45233, 75.620586 17.452486, 75.620621 17.452757, 75.620694 17.453078, 75.62071 17.453214, 75.620724 17.453328, 75.620859 17.454469, 75.620875 17.454612, 75.620882 17.454676, 75.6209 17.454834, 75.62091 17.454912, 75.620911 17.454917, 75.620918 17.454956, 75.620928 17.455009, 75.620931 17.455024, 75.620939 17.45507, 75.620943 17.455094, 75.620947 17.455115, 75.621056 17.455681, 75.621159 17.456183, 75.621196 17.456359, 75.621274 17.456733, 75.621319 17.456965, 75.621357 17.457164, 75.621358 17.457169, 75.621404 17.45741, 75.621409 17.457461, 75.621447 17.457849, 75.621471 17.458105, 75.621495 17.458304, 75.621534 17.458639, 75.621544 17.458714, 75.621559 17.458819, 75.621577 17.458948, 75.621593 17.459064, 75.621607 17.459168, 75.621609 17.459205, 75.621613 17.459246, 75.621806 17.459342, 75.621966 17.459374, 75.622049 17.459408, 75.622184 17.459462, 75.622396 17.459573, 75.622397 17.459574, 75.622399 17.459575, 75.622453 17.459622, 75.622666 17.459703, 75.622678 17.459707, 75.622816 17.459758, 75.622938 17.459814, 75.623157 17.459913, 75.623234 17.45995, 75.623443 17.460049, 75.623687 17.460165, 75.62373 17.460186, 75.623736 17.460189, 75.623761 17.460201, 75.623807 17.460224, 75.623859 17.460251, 75.623915 17.460292, 75.624041 17.460385, 75.624311 17.460582, 75.624505 17.460723, 75.624919 17.461027, 75.625575 17.461506, 75.625682 17.461584, 75.625836 17.461696, 75.626154 17.461927, 75.626821 17.462225, 75.627346 17.462459, 75.627439 17.462501, 75.627465 17.462566, 75.627533 17.462734, 75.627607 17.462767, 75.62771 17.463022, 75.627587 17.463407, 75.627521 17.463618, 75.627399 17.464001, 75.627411 17.464112, 75.627418 17.464186, 75.627453 17.464529, 75.627466 17.46458, 75.627479 17.464633, 75.627567 17.464993, 75.627688 17.465484, 75.627702 17.465542, 75.627708 17.465567, 75.627787 17.465889, 75.627792 17.465903, 75.627802 17.465931, 75.627802 17.465932, 75.628234 17.467172, 75.628371 17.467469, 75.62839 17.46751, 75.628416 17.467567, 75.628572 17.467907, 75.629347 17.469588, 75.629672 17.470292, 75.629828 17.470632, 75.629879 17.470744, 75.629903 17.470796, 75.629924 17.470839, 75.629928 17.470849, 75.629929 17.470852, 75.629935 17.470868, 75.629947 17.470901, 75.629992 17.471026, 75.630082 17.471278, 75.630121 17.471385, 75.630159 17.471492, 75.63022 17.471628, 75.630314 17.471835, 75.630324 17.471857, 75.630411 17.472048, 75.630753 17.472799, 75.631026 17.473402, 75.631238 17.473869, 75.631561 17.47458, 75.63161 17.474687, 75.631683 17.47484, 75.631693 17.474857, 75.631755 17.474973, 75.631804 17.47506, 75.632061 17.475544, 75.632376 17.476131, 75.632577 17.476504, 75.632624 17.47659, 75.632741 17.477983, 75.628735 17.4848, 75.628194 17.485445, 75.627521 17.486247, 75.626353 17.489185, 75.625063 17.491804, 75.628462 17.496406, 75.632286 17.501973, 75.635048 17.505604))",413305_H,C9
"POLYGON ((75.341214 17.370999, 75.345315 17.369379, 75.353259 17.383643, 75.361158 17.402563, 75.31913 17.449458, 75.296444 17.434142, 75.292739 17.425078, 75.341214 17.370999))",413305_I,C9
"POLYGON ((75.315103 17.461035, 75.305924 17.497383, 75.285355 17.492068, 75.28098 17.483309, 75.282634 17.473386, 75.28242 17.473154, 75.282442 17.473157, 75.282684 17.473083, 75.284311 17.463323, 75.292739 17.425078, 75.296444 17.434142, 75.31913 17.449458, 75.315103 17.461035))",413305_J,C9
"POLYGON ((75.531975 17.440217, 75.559042 17.482304, 75.53357 17.485321, 75.511232 17.474858, 75.50532 17.465663, 75.479044 17.450309, 75.472301 17.442044, 75.443117 17.438769, 75.426089 17.419318, 75.419179 17.415923, 75.434295 17.409952, 75.486939 17.413903, 75.531975 17.440217))",413319_B,C5
"POLYGON ((75.558622 17.414768, 75.588648 17.461444, 75.572674 17.48069, 75.559042 17.482304, 75.531975 17.440217, 75.486939 17.413903, 75.434295 17.409952, 75.419179 17.415923, 75.397805 17.405419, 75.429457 17.374501, 75.431903 17.374684, 75.445863 17.380621, 75.470581 17.383406, 75.487394 17.378849, 75.49858 17.379689, 75.558622 17.414768))",413319_C,C7
"POLYGON ((75.585262 17.389315, 75.614925 17.435415, 75.61498 17.435729, 75.614996 17.43588, 75.615095 17.436463, 75.615152 17.437058, 75.615244 17.437689, 75.615246 17.437696, 75.615278 17.437852, 75.615764 17.439998, 75.615932 17.440547, 75.616092 17.441005, 75.616106 17.441168, 75.616292 17.44174, 75.616173 17.441809, 75.615904 17.441965, 75.615266 17.442347, 75.614284 17.443032, 75.591429 17.458093, 75.588648 17.461444, 75.558622 17.414768, 75.49858 17.379689, 75.487394 17.378849, 75.49597 17.376525, 75.499422 17.344663, 75.510217 17.345473, 75.574373 17.382954, 75.574234 17.383267, 75.575428 17.38357, 75.585262 17.389315))",413319_D,C9
"POLYGON ((75.52185 17.311257, 75.587868 17.349823, 75.586008 17.350727, 75.581267 17.351154, 75.580846 17.351223, 75.580273 17.356245, 75.580252 17.356406, 75.580192 17.356968, 75.58011 17.3576, 75.579915 17.359001, 75.579879 17.359425, 75.579732 17.360352, 75.579651 17.360966, 75.579364 17.362804, 75.57916 17.364332, 75.579047 17.364964, 75.578805 17.366622, 75.578723 17.367253, 75.578634 17.367682, 75.578537 17.368152, 75.578276 17.368981, 75.578081 17.369959, 75.577956 17.370492, 75.577674 17.371753, 75.577657 17.371898, 75.577599 17.372385, 75.577575 17.372584, 75.57757 17.372626, 75.577396 17.374081, 75.577178 17.375907, 75.577098 17.376125, 75.577098 17.376126, 75.577051 17.376253, 75.576953 17.37659, 75.576952 17.376593, 75.576898 17.376785, 75.576853 17.376937, 75.576845 17.376959, 75.576773 17.377186, 75.576749 17.377226, 75.57673 17.377259, 75.57566 17.380052, 75.574373 17.382954, 75.510217 17.345473, 75.499422 17.344663, 75.502423 17.316964, 75.498657 17.309517, 75.52185 17.311257))",413319_F,C11
