WKT,name,description
"POLYGON ((75.311323 31.556485, 75.306526 31.566364, 75.303221 31.573169, 75.287109 31.584898, 75.2665 31.589115, 75.259398 31.588638, 75.239818 31.581726, 75.22606 31.567994, 75.221121 31.550436, 75.226075 31.532881, 75.239836 31.519156, 75.259404 31.512249, 75.280517 31.513665, 75.298578 31.523095, 75.309652 31.538487, 75.311323 31.556485))",143204_A,C1
"POLYGON ((75.356152 31.562511, 75.342415 31.590823, 75.342332 31.59085, 75.33996 31.595883, 75.307734 31.619349, 75.2665 31.627785, 75.252291 31.626832, 75.246186 31.6264687, 75.271626 31.591518, 75.271626 31.588066, 75.287109 31.584898, 75.303221 31.573169, 75.306526 31.566364, 75.311323 31.556485, 75.309652 31.538487, 75.300506 31.525774, 75.301245 31.523363, 75.305114 31.520267, 75.307036 31.518729, 75.308527 31.517536, 75.308571 31.517524, 75.308574 31.517523, 75.30883 31.517319, 75.311218 31.514183, 75.31374 31.516011, 75.320242 31.517307, 75.32309 31.519996, 75.3308 31.525196, 75.331284 31.530138, 75.335049 31.535103, 75.337233 31.536964, 75.340269 31.53893, 75.343059 31.540688, 75.346945 31.544412, 75.349615 31.546275, 75.355144 31.551715, 75.356152 31.562511))",143204_B,C3
"POLYGON ((75.356152 31.562511, 75.355144 31.551715, 75.361389 31.557859, 75.362724 31.563652, 75.365146 31.566857, 75.375366 31.58003, 75.375859 31.580665, 75.368839 31.581608, 75.36734 31.581809, 75.364408 31.582203, 75.363695 31.584233, 75.361685 31.585659, 75.358415 31.58798, 75.351891 31.587722, 75.342415 31.590823, 75.356152 31.562511))",143204_C,C5
"POLYGON ((75.376717 31.618587, 75.374596 31.620132, 75.371103 31.621009, 75.362134 31.623935, 75.357202 31.625997, 75.354167 31.630235, 75.348644 31.634215, 75.342462 31.641398, 75.333449 31.640291, 75.327411 31.63955, 75.315819 31.638126, 75.309143 31.637306, 75.304843 31.638475, 75.29849 31.625831, 75.298303 31.625533, 75.296847 31.623218, 75.295933 31.621763, 75.307734 31.619349, 75.33996 31.595883, 75.342415 31.590823, 75.351891 31.587722, 75.358415 31.58798, 75.361685 31.585659, 75.363695 31.584233, 75.364408 31.582203, 75.36734 31.581809, 75.368839 31.581608, 75.375859 31.580665, 75.378399 31.583939, 75.38578 31.590961, 75.389157 31.592924, 75.376717 31.618587))",143203_B,C5
"POLYGON ((75.376717 31.618587, 75.389157 31.592924, 75.398832 31.598547, 75.397736 31.599405, 75.396575 31.599476, 75.395184 31.60123, 75.394878 31.601575, 75.393863 31.602831, 75.39348 31.60348, 75.393082 31.604044, 75.392573 31.605013, 75.391959 31.60597, 75.390551 31.606923, 75.389965 31.607167, 75.389505 31.607436, 75.390559 31.608334, 75.390643 31.60853, 75.385724 31.616488, 75.379686 31.618853, 75.374596 31.620132, 75.376717 31.618587))",143203_C,C7
"POLYGON ((75.252291 31.626832, 75.2665 31.627785, 75.295933 31.621763, 75.296847 31.623218, 75.298303 31.625533, 75.29849 31.625831, 75.304843 31.638475, 75.289564 31.643883, 75.284414 31.644942, 75.260898 31.640959, 75.243399 31.633009, 75.245526 31.626197, 75.252291 31.626832))",143205_C,C5
"POLYGON ((75.14527 31.497718, 75.148116 31.494882, 75.15608 31.496446, 75.159274 31.497073, 75.162942 31.497793, 75.167115 31.496403, 75.169663 31.500749, 75.170082 31.503731, 75.170696 31.508097, 75.169438 31.513031, 75.169213 31.513914, 75.168973 31.514854, 75.168871 31.515255, 75.168496 31.516347, 75.168279 31.516978, 75.167962 31.517898, 75.167665 31.518764, 75.159885 31.541393, 75.164896 31.541637, 75.178099 31.542075, 75.175743 31.550412, 75.185604 31.585531, 75.213118 31.613003, 75.213746 31.613225, 75.245526 31.626197, 75.243399 31.633009, 75.1952187 31.6419414, 75.1690152 31.6225092, 75.154939 31.599411, 75.141374 31.589646, 75.134651 31.565664, 75.131853 31.545112, 75.14527 31.497718))",143111_B,C5
"POLYGON ((75.14527 31.497718, 75.131853 31.545112, 75.134651 31.565664, 75.141374 31.589646, 75.13847 31.589762, 75.12445 31.572534, 75.1163177 31.5415704, 75.118904 31.516414, 75.121613 31.491829, 75.147812 31.494822, 75.148116 31.494882, 75.14527 31.497718))",143111_D,C7
"POLYGON ((75.352793 31.526515, 75.354385 31.54358, 75.355144 31.551715, 75.349615 31.546275, 75.346945 31.544412, 75.343059 31.540688, 75.340269 31.53893, 75.337233 31.536964, 75.335049 31.535103, 75.331284 31.530138, 75.3308 31.525196, 75.32309 31.519996, 75.320242 31.517307, 75.31374 31.516011, 75.311218 31.514183, 75.30883 31.517319, 75.308574 31.517523, 75.308571 31.517524, 75.308527 31.517536, 75.30849 31.517258, 75.30731 31.515484, 75.306317 31.514127, 75.303971 31.510852, 75.303883 31.510728, 75.303865 31.510702, 75.303763 31.510558, 75.303724 31.510503, 75.303696 31.510463, 75.303662 31.510415, 75.303631 31.510373, 75.303593 31.510322, 75.303572 31.510294, 75.303564 31.510284, 75.303492 31.510187, 75.303418 31.510088, 75.303098 31.509679, 75.302976 31.509523, 75.302886 31.50941, 75.302796 31.509297, 75.302727 31.50921, 75.301487 31.507631, 75.300948 31.506842, 75.300394 31.506073, 75.300217 31.505826, 75.300047 31.505585, 75.299588 31.504936, 75.299532 31.504856, 75.299146 31.504303, 75.298646 31.503546, 75.298327 31.503168, 75.297735 31.502269, 75.297447 31.501147, 75.297296 31.50059, 75.297248 31.500414, 75.297136 31.500001, 75.295971 31.499251, 75.295585 31.498614, 75.295224 31.498126, 75.294997 31.497876, 75.294598 31.497382, 75.293859 31.49636, 75.2928 31.495033, 75.291377 31.493128, 75.291263 31.492975, 75.29115 31.492823, 75.291135 31.492803, 75.291062 31.492706, 75.291038 31.492674, 75.290425 31.491853, 75.290229 31.49159, 75.290174 31.491517, 75.289807 31.491038, 75.289323 31.490403, 75.288916 31.489869, 75.288883 31.489826, 75.288717 31.489609, 75.28858 31.489429, 75.288508 31.489335, 75.288468 31.489283, 75.288442 31.489249, 75.288226 31.488965, 75.287932 31.48858, 75.287749 31.48834, 75.287435 31.487928, 75.287344 31.487809, 75.287214 31.487639, 75.286974 31.487325, 75.286678 31.486937, 75.286543 31.48676, 75.286484 31.486683, 75.286287 31.486425, 75.286221 31.486338, 75.286181 31.486285, 75.286141 31.486232, 75.286065 31.486128, 75.285556 31.485424, 75.285158 31.484876, 75.284985 31.484637, 75.284972 31.484619, 75.284846 31.484498, 75.284697 31.484354, 75.284396 31.484064, 75.28379 31.48348, 75.283147 31.482861, 75.283073 31.482789, 75.282193 31.482103, 75.281876 31.482031, 75.281763 31.482005, 75.281593 31.481966, 75.281534 31.481955, 75.280863 31.481828, 75.280498 31.481793, 75.280112 31.481755, 75.279071 31.481462, 75.278245 31.481252, 75.278174 31.481244, 75.277709 31.481188, 75.275048 31.480913, 75.272967 31.480776, 75.270585 31.480538, 75.268022 31.480293, 75.267654 31.480257, 75.267143 31.480208, 75.266755 31.480163, 75.266422 31.479971, 75.266122 31.479733, 75.264685 31.478711, 75.264646 31.478682, 75.263863 31.478104, 75.263035 31.477484, 75.261 31.47596, 75.260275 31.475417, 75.259058 31.474506, 75.294524 31.476884, 75.330638 31.495739, 75.352793 31.526515))",144804_A,C3
"POLYGON ((75.396344 31.519014, 75.396809 31.523968, 75.3974476 31.5581535, 75.389157 31.592924, 75.38578 31.590961, 75.378399 31.583939, 75.362724 31.563652, 75.361389 31.557859, 75.355144 31.551715, 75.354385 31.54358, 75.352793 31.526515, 75.330638 31.495739, 75.294524 31.476884, 75.259058 31.474506, 75.257977 31.473696, 75.256948 31.472925, 75.25403 31.470809, 75.253891 31.470708, 75.25362 31.470511, 75.253215 31.470217, 75.252913 31.469971, 75.252228 31.469411, 75.25212 31.468387, 75.251962 31.468102, 75.251807 31.467822, 75.251563 31.46738, 75.25053 31.465772, 75.250211 31.465275, 75.249953 31.464891, 75.249116 31.462768, 75.248237 31.46156, 75.247636 31.460919, 75.247159 31.460352, 75.247101 31.460284, 75.247051 31.460224, 75.247029 31.460199, 75.247005 31.460173, 75.246692 31.459839, 75.245719 31.458293, 75.245446 31.457943, 75.245319 31.457644, 75.245233 31.457441, 75.245158 31.457316, 75.244103 31.456688, 75.24358 31.456028, 75.243253 31.45518, 75.240169 31.45649, 75.238254 31.457594, 75.237199 31.458183, 75.23503 31.459302, 75.234248 31.457348, 75.233769 31.456209, 75.232723 31.453653, 75.232071 31.452119, 75.231168 31.4503, 75.230653 31.448457, 75.230252 31.446818, 75.229871 31.445133, 75.229676 31.44417, 75.228892 31.441624, 75.24523 31.435858, 75.308519 31.440102, 75.362678 31.468374, 75.395923 31.514529, 75.396326 31.518822, 75.396326 31.519, 75.396344 31.519014))",144804_B,C5
"POLYGON ((75.238151 31.397662, 75.274986 31.400132, 75.286133 31.40553, 75.314901 31.417853, 75.327702 31.419002, 75.330456 31.420132, 75.383787 31.473646, 75.404056 31.502324, 75.4108546 31.5646142, 75.398832 31.598547, 75.389157 31.592924, 75.3974476 31.5581535, 75.396326 31.518822, 75.395923 31.514529, 75.362678 31.468374, 75.308519 31.440102, 75.24523 31.435858, 75.228892 31.441624, 75.22883 31.441424, 75.22805 31.438631, 75.227603 31.43684, 75.22738 31.435913, 75.22723 31.435016, 75.226908 31.433643, 75.226693 31.432252, 75.2265 31.431684, 75.226457 31.431098, 75.226285 31.430201, 75.226092 31.429634, 75.225985 31.428846, 75.226071 31.428022, 75.225642 31.427125, 75.225363 31.426118, 75.225685 31.425422, 75.225255 31.424012, 75.224569 31.422218, 75.224504 31.421852, 75.22195 31.421833, 75.221034 31.421826, 75.219634 31.421815, 75.219252 31.42182, 75.214012 31.421888, 75.213711 31.422731, 75.212969 31.425176, 75.212497 31.42673, 75.212338 31.427253, 75.211866 31.428553, 75.211565 31.430091, 75.2113 31.430838, 75.211136 31.4313, 75.21075 31.4326, 75.210476 31.43366, 75.210475 31.433665, 75.210063 31.435108, 75.204708 31.435592, 75.199722 31.436042, 75.191666 31.433103, 75.189368 31.428868, 75.187114 31.424713, 75.186768 31.419736, 75.186501 31.415889, 75.238151 31.397662))",144804_C,C7
"POLYGON ((86.711878 23.792274, 86.707006 23.773656, 86.716118 23.77105, 86.729679 23.771364, 86.75027 23.783251, 86.755257 23.78613, 86.760406 23.787073, 86.761441 23.787489, 86.7716 23.789359, 86.756454 23.81709, 86.757539 23.827341, 86.737498 23.819743, 86.711878 23.792274))",828205_B,C3
"POLYGON ((86.660437 23.757128, 86.665289 23.738698, 86.669083 23.738762, 86.671658 23.739233, 86.671658 23.745754, 86.668825 23.754318, 86.663418 23.756831, 86.663332 23.762252, 86.669083 23.763587, 86.6714 23.767279, 86.682129 23.758874, 86.699638 23.775763, 86.707006 23.773656, 86.711878 23.792274, 86.737498 23.819743, 86.757539 23.827341, 86.757911 23.830859, 86.749171 23.838409, 86.741896 23.862114, 86.712633 23.851018, 86.674207 23.809808, 86.660437 23.757128))",828205_C,C5
"POLYGON ((86.636525 23.827332, 86.628725 23.797453, 86.629366 23.795545, 86.632036 23.794768, 86.636528 23.795768, 86.639805 23.793546, 86.641747 23.789437, 86.641626 23.787882, 86.6478824 23.7444972, 86.648741 23.740137, 86.652474 23.740058, 86.654277 23.739155, 86.658568 23.738585, 86.665289 23.738698, 86.660437 23.757128, 86.674207 23.809808, 86.712633 23.851018, 86.741896 23.862114, 86.741403 23.863721, 86.719771 23.894429, 86.687757 23.88229, 86.649009 23.840724, 86.64903 23.84063, 86.648868 23.840572, 86.636525 23.827332))",828205_D,C7
"POLYGON ((86.676492 23.918723, 86.668911 23.91958, 86.667154 23.915182, 86.64114 23.870492, 86.624875 23.832025, 86.649009 23.840724, 86.687757 23.88229, 86.719771 23.894429, 86.718521 23.898394, 86.69672 23.910007, 86.690025 23.910007, 86.676492 23.918723))",828205_E,C9
"POLYGON ((86.636525 23.827332, 86.648868 23.840572, 86.624875 23.832025, 86.628395 23.798433, 86.628725 23.797453, 86.636525 23.827332))",828205_F,C9
"POLYGON ((86.711919 23.722049, 86.737246 23.694922, 86.737381 23.69488, 86.737393 23.694876, 86.737555 23.694825, 86.737562 23.694823, 86.737635 23.6948, 86.737639 23.694799, 86.737722 23.694769, 86.737771 23.694752, 86.738376 23.694537, 86.738981 23.69427, 86.734829 23.701908, 86.749763 23.711181, 86.774826 23.712124, 86.753507 23.73538, 86.74955 23.739619, 86.74494 23.757174, 86.74954 23.774732, 86.761441 23.787489, 86.760406 23.787073, 86.755257 23.78613, 86.75027 23.783251, 86.729679 23.771364, 86.716118 23.77105, 86.707006 23.773656, 86.702689 23.757157, 86.711919 23.722049))",828204_B,C3
"POLYGON ((86.674298 23.70447, 86.684221 23.693845, 86.68612 23.694127, 86.70598 23.6973, 86.705344 23.697145, 86.706804 23.697431, 86.708258 23.697663, 86.714375 23.698641, 86.717647 23.699163, 86.718208 23.699203, 86.719336 23.699203, 86.720826 23.699093, 86.721113 23.699081, 86.721976 23.69902, 86.725859 23.698371, 86.729337 23.697462, 86.729342 23.697461, 86.729343 23.69746, 86.730365 23.697193, 86.736028 23.695135, 86.736819 23.695056, 86.737246 23.694922, 86.711919 23.722049, 86.702689 23.757157, 86.707006 23.773656, 86.699638 23.775763, 86.682129 23.758874, 86.6714 23.767279, 86.669083 23.763587, 86.663332 23.762252, 86.663418 23.756831, 86.668825 23.754318, 86.671658 23.745754, 86.671658 23.739233, 86.669083 23.738762, 86.665289 23.738698, 86.674298 23.70447))",828204_C,C5
"POLYGON ((86.674298 23.70447, 86.665289 23.738698, 86.658568 23.738585, 86.654277 23.739155, 86.652474 23.740058, 86.648741 23.740137, 86.639514 23.729923, 86.6300729 23.7260726, 86.6348787 23.7020653, 86.6435054 23.6840863, 86.667795 23.692005, 86.670113 23.69175, 86.684221 23.693845, 86.674298 23.70447))",828204_D,C7
"POLYGON ((86.739533 23.693848, 86.771753 23.681634, 86.773258 23.682009, 86.775906 23.682843, 86.779173 23.684398, 86.783987 23.68624, 86.788833 23.687824, 86.791048 23.688387, 86.792838 23.68863, 86.794659 23.688755, 86.796213 23.688654, 86.79769 23.688609, 86.798657 23.688765, 86.799006 23.689006, 86.800548 23.69047, 86.802292 23.692271, 86.803337 23.693342, 86.80346 23.693468, 86.803507 23.693516, 86.80361 23.693623, 86.803758 23.693774, 86.803807 23.693824, 86.804073 23.694097, 86.804632 23.69467, 86.804677 23.694716, 86.804824 23.694867, 86.804844 23.694888, 86.805129 23.69518, 86.805307 23.695363, 86.80578 23.695847, 86.802581 23.697851, 86.801721 23.698507, 86.800795 23.699229, 86.800237 23.699744, 86.799695 23.70042, 86.799124 23.701233, 86.799272 23.703732, 86.7996378 23.7077849, 86.774826 23.712124, 86.749763 23.711181, 86.734829 23.701908, 86.738981 23.69427, 86.738985 23.694267, 86.739452 23.693914, 86.739458 23.693909, 86.739533 23.693848))",828206_A,C3
"POLYGON ((86.771753 23.681634, 86.739533 23.693848, 86.739648 23.693754, 86.739738 23.693662, 86.740087 23.693285, 86.74014 23.693228, 86.741089 23.691853, 86.741526 23.69101, 86.741532 23.690998, 86.741698 23.690669, 86.741899 23.690289, 86.741909 23.69027, 86.742119 23.689578, 86.74224 23.688974, 86.742364 23.688334, 86.742363 23.68707, 86.742494 23.686271, 86.742497 23.686261, 86.742499 23.68625, 86.74257 23.686033, 86.742573 23.686024, 86.742789 23.685364, 86.742789 23.685363, 86.742801 23.685326, 86.743293 23.684152, 86.743549 23.683541, 86.743807 23.682923, 86.743939 23.682615, 86.743951 23.682587, 86.743994 23.682493, 86.744016 23.682446, 86.744101 23.682259, 86.744258 23.681922, 86.744388 23.681645, 86.744389 23.681642, 86.744401 23.681617, 86.744593 23.6813, 86.744604 23.681282, 86.744917 23.680765, 86.744922 23.68076, 86.745338 23.680276, 86.745771 23.679796, 86.746362 23.679284, 86.746589 23.679125, 86.746618 23.679104, 86.746942 23.678876, 86.747211 23.678814, 86.747209 23.678778, 86.747629 23.678789, 86.74784 23.678869, 86.748623 23.679167, 86.748719 23.679209, 86.748722 23.67921, 86.748823 23.679254, 86.748835 23.679259, 86.748943 23.679309, 86.748957 23.679316, 86.749291 23.679472, 86.749313 23.679482, 86.749475 23.679555, 86.74995 23.679619, 86.750582 23.679702, 86.752615 23.679715, 86.754889 23.680088, 86.758043 23.680537, 86.758363 23.680581, 86.763897 23.681181, 86.765528 23.681253, 86.766559 23.681229, 86.767983 23.681196, 86.768253 23.68119, 86.768256 23.68119, 86.770762 23.681387, 86.771753 23.681634))",828206_B,C5
"POLYGON ((80.363438 27.125087, 80.363278 27.124493, 80.352459 27.101092, 80.380054 27.120448, 80.398722 27.127362, 80.398979 27.12889, 80.402069 27.133091, 80.415459 27.149054, 80.430136 27.143708, 80.432367 27.159211, 80.43211 27.174637, 80.452741 27.166778, 80.465593 27.18044, 80.471543 27.187916, 80.459177 27.187049, 80.402934 27.166302, 80.363438 27.125087))",241126_A,C5
"POLYGON ((80.3247 27.142606, 80.319138 27.121867, 80.32392 27.119196, 80.352459 27.101092, 80.363278 27.124493, 80.363438 27.125087, 80.402934 27.166302, 80.459177 27.187049, 80.471543 27.187916, 80.47958 27.188479, 80.496071 27.184953, 80.492023 27.206091, 80.478653 27.208228, 80.472811 27.207312, 80.458557 27.219981, 80.452616 27.22526, 80.452367 27.225243, 80.377357 27.197571, 80.3247 27.142606))",241126_B,C7
"POLYGON ((80.285949 27.160115, 80.273787 27.114698, 80.275251 27.115828, 80.279051 27.118761, 80.285897 27.124044, 80.290875 27.137941, 80.300875 27.132066, 80.319138 27.121867, 80.3247 27.142606, 80.377357 27.197571, 80.452367 27.225243, 80.452616 27.22526, 80.449451 27.228073, 80.436747 27.2354, 80.424045 27.24883, 80.405962 27.24883, 80.352629 27.229154, 80.2893475 27.1681178, 80.285949 27.160115))",241126_C,C9
"POLYGON ((80.239505 27.148887, 80.232256 27.121782, 80.257316 27.101589, 80.262875 27.106037, 80.268675 27.110676, 80.271392 27.11285, 80.273787 27.114698, 80.285949 27.160115, 80.2893475 27.1681178, 80.352629 27.229154, 80.405962 27.24883, 80.424045 27.24883, 80.405004 27.2718711, 80.3272859 27.2321245, 80.239505 27.148887))",241126_D,C11
"POLYGON ((80.492996 27.035688, 80.50055 27.03981, 80.471684 27.056986, 80.454617 27.079192, 80.444542 27.079624, 80.441192 27.089616, 80.441011 27.090156, 80.440878 27.090017, 80.43615 27.07246, 80.44089 27.054905, 80.45406 27.041179, 80.472788 27.034272, 80.492996 27.035688))",241201_A,C1
"POLYGON ((80.466001 26.996076, 80.491296 26.997849, 80.492636 27.001596, 80.49511 27.008514, 80.496752 27.013697, 80.498046 27.017781, 80.504316 27.037569, 80.50055 27.03981, 80.492996 27.035688, 80.472788 27.034272, 80.45406 27.041179, 80.44089 27.054905, 80.43615 27.07246, 80.440878 27.090017, 80.441011 27.090156, 80.439577 27.094433, 80.427439 27.095185, 80.405047 27.096573, 80.399397 27.097267, 80.392721 27.07244, 80.402212 27.037333, 80.428554 27.009887, 80.466001 26.996076))",241201_B,C3
"POLYGON ((80.459219 26.957881, 80.471259 26.958725, 80.475698 26.965225, 80.477672 26.968115, 80.478387 26.969163, 80.483952 26.97731, 80.486297 26.98387, 80.489687 26.993349, 80.489781 26.993611, 80.490187 26.994747, 80.491296 26.997849, 80.466001 26.996076, 80.428554 27.009887, 80.402212 27.037333, 80.392721 27.07244, 80.399397 27.097267, 80.383272 27.099247, 80.378208 27.083277, 80.376577 27.063635, 80.366535 27.048654, 80.360227 27.032014, 80.361641 27.026792, 80.365554 27.01766, 80.403062 26.97859, 80.459219 26.957881))",241201_C,C5
"POLYGON ((80.377585 26.947288, 80.444796 26.922504, 80.445613 26.923539, 80.447713 26.926195, 80.449396 26.928326, 80.451803 26.931371, 80.452911 26.932773, 80.457516 26.938599, 80.46252 26.945928, 80.46427 26.948491, 80.466232 26.951363, 80.46844 26.954597, 80.4695 26.956149, 80.471259 26.958725, 80.459219 26.957881, 80.403062 26.97859, 80.365554 27.01766, 80.35984 27.030994, 80.3331469 27.0026259, 80.353608 26.972256, 80.377585 26.947288))",241201_D,C7
"POLYGON ((80.352122 26.915982, 80.390238 26.901928, 80.428848 26.902324, 80.433469 26.908172, 80.436577 26.912104, 80.436866 26.91247, 80.437689 26.913512, 80.437794 26.913645, 80.443327 26.920646, 80.444796 26.922504, 80.377585 26.947288, 80.353608 26.972256, 80.3331469 27.0026259, 80.297318 26.977679, 80.29395 26.97654, 80.352122 26.915982))",241201_F,C9
"POLYGON ((80.2700554 26.9258334, 80.292072 26.92068, 80.292377 26.920539, 80.319843 26.907835, 80.36911 26.901711, 80.390238 26.901928, 80.352122 26.915982, 80.29395 26.97654, 80.28504 26.973528, 80.2779577 26.9425782, 80.2700554 26.9258334))",241201_G,C11
"POLYGON ((80.499302 27.106921, 80.47958 27.111137, 80.472784 27.110661, 80.454046 27.10375, 80.441011 27.090156, 80.441192 27.089616, 80.444542 27.079624, 80.454617 27.079192, 80.471684 27.056986, 80.50055 27.03981, 80.510281 27.045119, 80.520879 27.060511, 80.522477 27.07851, 80.514722 27.095192, 80.499302 27.106921))",241204_A,C1
"POLYGON ((80.549878 27.117909, 80.519037 27.141373, 80.47958 27.149808, 80.465983 27.148855, 80.428497 27.135028, 80.402164 27.107558, 80.399397 27.097267, 80.405047 27.096573, 80.427439 27.095185, 80.439577 27.094433, 80.441011 27.090156, 80.454046 27.10375, 80.472784 27.110661, 80.47958 27.111137, 80.499302 27.106921, 80.514722 27.095192, 80.522477 27.07851, 80.520879 27.060511, 80.510281 27.045119, 80.50055 27.03981, 80.504316 27.037569, 80.547385 27.027079, 80.56217 27.048543, 80.565378 27.084539, 80.549878 27.117909))",241204_B,C3
"POLYGON ((80.590185 27.129552, 80.588243 27.133736, 80.571751 27.140563, 80.559389 27.146396, 80.55401 27.156548, 80.513327 27.158816, 80.506162 27.157844, 80.493332 27.15809, 80.496071 27.184953, 80.47958 27.188479, 80.471543 27.187916, 80.465593 27.18044, 80.452741 27.166778, 80.43211 27.174637, 80.432367 27.159211, 80.430136 27.143708, 80.415459 27.149054, 80.402069 27.133091, 80.398979 27.12889, 80.398722 27.127362, 80.380054 27.120448, 80.352459 27.101092, 80.383272 27.099247, 80.399397 27.097267, 80.402164 27.107558, 80.428497 27.135028, 80.465983 27.148855, 80.47958 27.149808, 80.519037 27.141373, 80.549878 27.117909, 80.565378 27.084539, 80.56217 27.048543, 80.547385 27.027079, 80.56082 27.023807, 80.6094149 27.0247447, 80.575252 27.064858, 80.591138 27.073036, 80.606879 27.07486, 80.607249 27.07899, 80.603085 27.085722, 80.607053 27.093209, 80.600556 27.107207, 80.592098 27.112618, 80.569954 27.117354, 80.590185 27.129552))",241204_C,C5
"POLYGON ((77.170406 19.753052, 77.151752 19.757268, 77.145324 19.756791, 77.127601 19.74988, 77.115146 19.736149, 77.110672 19.718592, 77.115154 19.701037, 77.127611 19.68731, 77.145327 19.680402, 77.164443 19.681818, 77.180795 19.69125, 77.184459 19.696877, 77.190818 19.706643, 77.192141 19.722414, 77.192327 19.724642, 77.184991 19.741324, 77.170406 19.753052))",431513_A,C1
"POLYGON ((77.218239 19.764045, 77.189068 19.787505, 77.151752 19.795938, 77.138893 19.794986, 77.103441 19.781161, 77.078531 19.753694, 77.069593 19.718578, 77.078449 19.683918, 77.089376 19.671557, 77.092781 19.675565, 77.105141 19.67799, 77.118702 19.680899, 77.133121 19.682031, 77.144794 19.662957, 77.150631 19.656652, 77.174664 19.66813, 77.18462 19.680253, 77.184459 19.696877, 77.180795 19.69125, 77.164443 19.681818, 77.145327 19.680402, 77.127611 19.68731, 77.115154 19.701037, 77.110672 19.718592, 77.115146 19.736149, 77.127601 19.74988, 77.145324 19.756791, 77.151752 19.757268, 77.170406 19.753052, 77.184991 19.741324, 77.192327 19.724642, 77.192141 19.722414, 77.194757 19.723707, 77.199612 19.725421, 77.205906 19.733421, 77.215347 19.737946, 77.216721 19.747478, 77.219982 19.75071, 77.223913 19.751136, 77.218239 19.764045))",431513_B,C3
"POLYGON ((77.251497 19.78676, 77.207738 19.821956, 77.151752 19.834609, 77.132459 19.83318, 77.079271 19.812438, 77.041909 19.771232, 77.028808 19.719714, 77.066503 19.69088, 77.078449 19.683918, 77.069593 19.718578, 77.078531 19.753694, 77.103441 19.781161, 77.138893 19.794986, 77.151752 19.795938, 77.189068 19.787505, 77.218239 19.764045, 77.223913 19.751136, 77.224445 19.751194, 77.230282 19.751356, 77.236462 19.750548, 77.24556 19.745216, 77.248993 19.744085, 77.257233 19.739723, 77.271971 19.740156, 77.251497 19.78676))",431513_C,C5
"POLYGON ((77.284764 19.809468, 77.226416 19.856405, 77.151752 19.87328, 77.126022 19.871374, 77.102818 19.862325, 77.070007 19.849529, 77.055092 19.843712, 77.005278 19.788762, 76.992672 19.739144, 76.9905443 19.71317, 77.0035176 19.6522879, 77.0577365 19.5937053, 77.111928 19.57133, 77.109947 19.575641, 77.115121 19.610782, 77.0816231 19.625611, 77.0387073 19.6713623, 77.028808 19.719714, 77.041909 19.771232, 77.079271 19.812438, 77.132459 19.83318, 77.151752 19.834609, 77.207738 19.821956, 77.251497 19.78676, 77.271971 19.740156, 77.279205 19.740369, 77.292423 19.741662, 77.296543 19.761372, 77.296028 19.779465, 77.297562 19.780322, 77.284764 19.809468))",431513_D,C7
"POLYGON ((77.318041 19.832171, 77.245102 19.890852, 77.151752 19.911951, 77.125194 19.909983, 77.118407 19.88599, 77.100442 19.866356, 77.102818 19.862325, 77.126022 19.871374, 77.151752 19.87328, 77.226416 19.856405, 77.284764 19.809468, 77.297562 19.780322, 77.306156 19.785119, 77.321949 19.781727, 77.339416 19.783465, 77.318041 19.832171))",431513_E,C9
"POLYGON ((77.351327 19.854867, 77.30746 19.890164, 77.2626541 19.9231656, 77.234072 19.932016, 77.151752 19.950622, 77.133212 19.949248, 77.132864 19.948301, 77.109789 19.942596, 77.130545 19.928903, 77.125194 19.909983, 77.151752 19.911951, 77.245102 19.890852, 77.318041 19.832171, 77.339416 19.783465, 77.348018 19.784321, 77.348258 19.784236, 77.348375 19.784195, 77.348395 19.784188, 77.348514 19.784146, 77.37877 19.78738, 77.363653 19.79901, 77.375632 19.799456, 77.351327 19.854867))",431513_G,C11
"POLYGON ((76.905274 19.718428, 76.916099 19.676222, 76.948242 19.680091, 76.955303 19.683556, 76.946354 19.71848, 76.964082 19.788326, 76.961793 19.788909, 76.954055 19.790879, 76.946271 19.790913, 76.934876 19.785396, 76.929414 19.778315, 76.927299 19.763392, 76.919339 19.757296, 76.914823 19.756086, 76.905274 19.718428))",431513_H,C11
"POLYGON ((76.864194 19.718368, 76.881842 19.649629, 76.883924 19.649951, 76.883926 19.649951, 76.896314 19.651865, 76.905327 19.653258, 76.898117 19.66425, 76.90258 19.674595, 76.916099 19.676222, 76.905274 19.718428, 76.914823 19.756086, 76.901357 19.752479, 76.88608 19.748386, 76.878312 19.737989, 76.86842 19.725504, 76.866007 19.725521, 76.864194 19.718368))",431513_I,C12
"POLYGON ((77.223393 19.9731, 77.186516 19.981435, 77.169632 19.972032, 77.140502 19.969066, 77.133212 19.949248, 77.151752 19.950622, 77.234072 19.932016, 77.2626541 19.9231656, 77.233981 19.955278, 77.219211 19.969315, 77.223393 19.9731))",431513_J,C12
"POLYGON ((77.351327 19.854867, 77.375632 19.799456, 77.389683 19.799979, 77.382036 19.817578, 77.381962 19.817747, 77.378683 19.825294, 77.378291 19.826173, 77.378276 19.826207, 77.374306 19.835104, 77.371674 19.840041, 77.369786 19.843581, 77.369099 19.856821, 77.3095222 19.8960124, 77.2913249 19.9021274, 77.30746 19.890164, 77.351327 19.854867))",431513_K,C12
