Pincode,Volumetric Lat,Volumetric Long
673502,11.67653821,75.61853793
144006,31.32104697,75.61868039
304802,25.86004301,75.61975052
303801,27.17153722,75.62089353
144007,31.3265198,75.62149077
673505,11.71015086,75.62225015
323024,25.56233591,75.62232381
587104,16.1701424,75.62301509
673105,11.57950365,75.62535291
144005,31.28838755,75.62603993
670693,11.75738269,75.62751618
431135,20.25641076,75.62801312
141107,30.71903417,75.62883024
673522,11.51507076,75.63050982
184202,32.54900811,75.63051867
302042,26.84623344,75.6306299
577241,13.7311339,75.6311176
582101,15.42728782,75.63118568
577115,13.75762446,75.63156899
333027,28.15610445,75.6319779
673529,11.48516507,75.63258292
144024,31.27215271,75.63516165
673503,11.67292329,75.63684922
125047,29.32947009,75.63787125
333053,27.85112792,75.63813955
144204,31.67042535,75.6382269
141422,30.79946263,75.63824494
144023,31.31315335,75.63891849
581115,14.61541942,75.63898791
144025,31.36804924,75.6390874
673542,11.6276927,75.64037653
145003,32.2769028,75.6404886
425102,21.04839235,75.64162776
144203,31.64657055,75.64207784
577217,14.23956291,75.64362186
145005,32.30254805,75.64371415
145101,32.17040347,75.64390616
413410,17.95399052,75.64441086
458880,24.26647313,75.64615166
323001,25.42812505,75.64669079
458888,24.11158234,75.64680547
141104,30.76412284,75.64684304
577451,13.75599951,75.64694558
582102,15.44637933,75.64718496
144010,31.30591352,75.64734667
141106,30.7547979,75.6475657
673509,11.72753353,75.64763057
333026,28.2403611,75.64938673
145024,32.33408975,75.64957618
144034,31.13493379,75.64960384
144036,31.04791767,75.65129458
673504,11.69186132,75.65284716
144301,31.42887462,75.65299701
303712,27.23852085,75.65322331
413213,17.79475204,75.65516437
144302,31.45029827,75.65719556
587102,16.17352939,75.65729908
587103,16.16402908,75.65791939
431112,20.32902377,75.65853275
144101,31.32572444,75.65892143
581426,16.180543,75.659213
145001,32.27473806,75.65925028
144201,31.53116904,75.65944011
425114,20.86168075,75.66147804
323026,25.46984581,75.66322989
144032,31.18742166,75.66342636
577128,13.70118363,75.66350981
456443,23.48468802,75.66355992
125004,29.1338449,75.66424812
673325,11.47740305,75.66425899
673523,11.53277576,75.66432972
141101,30.83956093,75.66483319
144205,31.81944363,75.66604968
144305,31.74131803,75.66993708
182221,33.02363113,75.67039
144633,31.17571714,75.6714907
673541,11.5955563,75.67164329
141110,30.92789021,75.67235979
302026,26.854508,75.67239522
454775,22.61065053,75.67423536
145029,32.35822992,75.67486484
587208,15.91974192,75.67487498
577221,14.03319334,75.67543863
577230,14.13264513,75.67584541
425309,21.01049868,75.67638063
673307,11.47479179,75.67773487
303701,27.11180091,75.67785737
673515,11.6978334,75.6793262
587201,15.91717543,75.6802906
673517,11.72612662,75.68044728
144212,31.68245397,75.68160096
413411,18.2326026,75.68223509
141105,30.75118744,75.68227413
125111,29.53499642,75.68409634
151501,29.86037263,75.68517243
587101,16.17817208,75.68659747
332706,27.69461839,75.68852296
577229,13.8795763,75.68974142
577302,13.81415187,75.6898193
413401,18.22908789,75.69076477
673506,11.70658868,75.69216946
148029,30.08157313,75.69246042
586102,16.82636454,75.69349297
125007,29.11143945,75.6937344
148025,30.44639359,75.69409486
587111,16.1636843,75.694946
673305,11.4407843,75.69665259
333030,28.33837574,75.69669386
577301,13.84674064,75.69874834
577247,13.8190243,75.6994962
141103,30.80039298,75.6997494
141108,30.70220627,75.70049286
303802,27.17236446,75.70065205
144311,31.14791558,75.70177173
141102,30.86302194,75.70199385
302006,26.89312602,75.70305219
144031,31.12819479,75.70406903
577130,13.33563612,75.70432569
323021,25.35265509,75.7045183
303803,27.30010535,75.70456063
125003,29.12328849,75.70462967
577119,12.9923811,75.7053464
673512,11.6524757,75.7062971
577303,13.84426592,75.70667843
333514,28.01797113,75.70702238
141205,30.64677437,75.70734611
302041,26.92799347,75.70848949
144035,31.03240116,75.70873656
586107,16.8593973,75.7087537
673507,11.66783475,75.70905524
586105,16.82908843,75.7092569
333801,27.74368867,75.70931091
100759,11.6771469,75.70955495
302012,26.94402545,75.71095827
144037,31.0431953,75.7110238
577144,13.71774206,75.7112253
182222,32.98594208,75.71157718
586101,16.82875259,75.71174686
144411,31.24915891,75.71177471
145004,32.2922404,75.71183918
145002,32.29657444,75.7120869
673524,11.54101943,75.71211602
332716,27.83896776,75.71230176
431143,19.15596298,75.71273985
673620,11.45930118,75.71364951
673326,11.45441877,75.71368341
586103,16.85017802,75.71370621
302034,26.91050724,75.71386802
673306,11.42336714,75.7140337
144102,31.43089027,75.71417053
303702,27.16955667,75.71495826
125011,29.16668628,75.71642061
302040,26.93833679,75.7184373
673511,11.70275205,75.71871042
581188,16.83522692,75.71956594
586109,16.80798699,75.72155954
146116,31.61838851,75.72248556
302024,26.89131276,75.7228829
577224,14.15780809,75.72331655
586119,16.93462545,75.72433833
573165,12.9859662,75.7249318
125001,29.1424171,75.72614324
103112,26.94842053,75.72617419
673304,11.39474519,75.72787963
332714,27.69569676,75.72799887
673318,11.37635553,75.72946807
302021,26.90009317,75.72970399
302035,26.86005838,75.73017283
302010,26.88514303,75.7305829
577245,13.82069313,75.73074129
144103,31.42809085,75.73076776
586104,16.83263724,75.73077005
125002,29.14338747,75.73458439
571201,12.4224804,75.73511487
304801,26.29094723,75.7365948
303807,27.20484344,75.73695308
144221,31.96808509,75.73810765
451335,21.91713413,75.73916033
144403,31.27079903,75.74050429
302043,26.80043142,75.74066131
333029,28.31549037,75.74080303
673327,11.43448367,75.74250684
332712,27.41593223,75.74375186
577233,13.90136881,75.74482264
458775,24.51188856,75.74629824
303704,27.1131474,75.74635425
582115,15.40251278,75.74919673
303804,27.27452891,75.74994926
413409,18.3185355,75.75030437
431114,20.24856969,75.75241871
431122,18.99209412,75.7527924
673508,11.64556681,75.75309684
302020,26.85264496,75.75336255
413403,18.14910658,75.75471771
673532,11.58823226,75.75493396
673303,11.33155718,75.75532822
144106,31.44946521,75.75548018
453441,22.55995961,75.75557429
125005,29.12634774,75.75562614
673323,11.44250145,75.75568892
577133,13.28499978,75.75681693
144402,31.21892597,75.75687034
673021,11.31155106,75.75866208
142027,30.91137986,75.75899886
144207,31.73750369,75.75917989
333501,27.8842292,75.75929446
413412,18.0518442,75.75986298
332719,27.50092859,75.76275682
141027,30.91150729,75.7630208
673525,11.56400639,75.76343927
302019,26.88655431,75.76377291
182204,33.31930403,75.76420533
453332,22.6194177,75.76557141
144105,31.49140104,75.76559243
144104,31.41593051,75.76628087
304001,26.15133758,75.76697074
302013,27.00847161,75.76802
673005,11.29739241,75.76965659
302039,26.96564774,75.77021297
302009,26.81424676,75.77070613
332713,27.734002,75.77255147
673321,11.42973174,75.77278135
577149,13.3208183,75.7743067
581211,14.66285197,75.77454219
673032,11.25603987,75.77456936
144401,31.21438538,75.77486809
456661,23.14334636,75.77500407
104141,26.99474325,75.77528936
673011,11.26816901,75.77564135
302032,26.95863526,75.77601977
302023,26.96131956,75.77632206
302030,26.80929337,75.77641082
577101,13.32011348,75.77715968
425301,21.02962253,75.77729653
413221,17.50090594,75.77838082
144503,31.214048,75.7786761
302029,26.80601881,75.7790078
431125,18.81757213,75.77905849
144409,31.13038263,75.77913585
456003,23.22218578,75.78029703
453446,22.58579092,75.78039635
456005,23.19360477,75.78149949
146113,31.59254739,75.78165525
456006,23.19546794,75.78174428
425304,21.04294597,75.78195733
142021,30.87221295,75.78201885
144632,31.19008483,75.78261238
673006,11.27136953,75.78415864
425201,21.04116882,75.78472063
101702,30.8775209,75.7849704
302018,26.8586179,75.78571528
577163,13.308598,75.7858078
577576,13.3084122,75.7860608
456001,23.19435098,75.7864376
144210,31.68723683,75.78644033
425202,21.04525093,75.7867543
144030,31.41053969,75.78680277
141203,30.75729618,75.78706298
573134,12.94209119,75.78707154
673001,11.24642912,75.78777618
453111,22.80703008,75.78824454
673003,11.22827272,75.78845952
453112,22.74584556,75.78986671
673617,11.33356238,75.78998895
673020,11.28639669,75.78999636
673010,11.30026172,75.79057809
125112,29.40906763,75.79059864
673004,11.25695136,75.79096471
673002,11.24331171,75.79110902
573127,12.95975586,75.79147391
302016,26.94601738,75.79175531
302015,26.87933096,75.79197519
577551,14.21054435,75.79198787
141021,30.86727933,75.79228318
577102,13.32326665,75.79301994
144410,31.03188687,75.79307864
141012,30.88279217,75.79518409
456010,23.162377,75.79571475
673018,11.21473941,75.7962218
302011,26.81613613,75.79698391
303806,27.20300127,75.79847703
673528,11.60259624,75.79918984
453556,22.63180838,75.79970858
125044,29.12405299,75.80035395
673028,11.20340678,75.80050934
148031,29.93370932,75.80102853
144407,31.33232868,75.80108827
142022,30.85753541,75.80128884
333503,28.00021015,75.80153142
303905,26.73434248,75.80190841
577137,13.46327809,75.80214026
673009,11.29135321,75.802268
673029,11.22628463,75.80281668
573101,13.0566911,75.80318234
673526,11.57607683,75.80471864
673015,11.18599091,75.80521334
141004,30.91042083,75.80666004
673611,11.32475409,75.80704297
144213,31.7917314,75.80853683
673016,11.25716739,75.80856619
673007,11.23758829,75.80871371
144222,31.94383038,75.80894386
425203,21.05402849,75.80994228
453331,22.64081354,75.81142865
302005,26.91269342,75.81177418
577129,13.59374319,75.81242951
413402,18.05243062,75.8133463
302001,26.92373085,75.81412223
125006,29.10628388,75.81429733
141001,30.91898557,75.81520254
673027,11.21649674,75.81536039
125133,29.79762685,75.81559866
144405,31.30909982,75.81594324
333504,28.07297417,75.81714903
452013,22.67533483,75.81719397
465550,23.78148344,75.81742699
142028,30.9082379,75.81781495
141013,30.87270301,75.81800282
673301,11.15254452,75.81876251
141000,30.9119279,75.8199826
303601,27.37206038,75.82005229
673012,11.29872762,75.82016561
303805,27.17037325,75.8204142
452005,22.73242317,75.82097433
456664,23.13619188,75.82140622
144418,31.09516075,75.82226189
577228,13.71018388,75.82251475
303705,26.8007831,75.8227919
302033,26.8040054,75.82416418
302007,26.91997867,75.8253507
577231,14.20706618,75.82552622
324010,25.12313617,75.82595977
452002,22.70107454,75.82678041
332701,27.43329484,75.8269568
333516,28.11441949,75.82758351
673655,11.19739844,75.82761791
673017,11.2691577,75.8278584
673014,11.24515321,75.82806073
302004,26.89628656,75.82845621
271301,25.00341608,75.82908996
458778,24.46252647,75.82978673
673302,11.14169544,75.82986212
176204,32.22866832,75.82992586
144208,31.65119025,75.83011327
452009,22.68996949,75.8304288
673025,11.21768344,75.83097903
303902,26.7957818,75.83179445
324009,25.14865458,75.832676
452012,22.66196005,75.83327208
144223,31.88574029,75.83350219
452006,22.73983486,75.83355081
141116,30.85576091,75.8337741
302022,26.78069754,75.83385088
302008,26.9260541,75.8342933
326512,24.29556314,75.83439815
452019,22.70522276,75.83478859
141008,30.94497159,75.83508895
302003,26.92054936,75.83601498
582113,15.2423322,75.83633967
302002,26.93352199,75.83635032
425307,21.03558389,75.83657815
452023,22.6950022,75.8367296
148030,30.00660629,75.83734646
326502,24.41597371,75.83748422
146006,31.41421992,75.83755808
144501,31.19658149,75.83758196
148021,30.63647416,75.83774602
332711,27.82069289,75.83813674
324008,25.19764502,75.83815925
148004,30.24101204,75.8387893
176201,32.27164873,75.83926084
673631,11.17281567,75.84042434
425503,21.14853248,75.84164758
324006,25.16629823,75.84335297
452015,22.74932129,75.8434846
302017,26.83300244,75.84358953
673328,11.15140684,75.8438542
146022,31.50140292,75.84415941
571251,12.58131515,75.84429537
141002,30.88653387,75.84454512
148001,30.24625417,75.84502606
673314,11.12092552,75.84703972
304005,25.14235499,75.84806476
176058,32.01601326,75.84822404
571237,12.44562183,75.84927808
323801,25.76680809,75.84936815
413255,17.71614804,75.84947538
324005,25.1369476,75.84969535
302025,26.82035661,75.84974647
571236,12.5983346,75.85020046
332707,27.50030403,75.85078391
125037,29.00859012,75.85240803
453555,22.7937321,75.85264248
325007,25.1682375,75.8532787
304022,26.34340392,75.8533745
573115,13.16236227,75.85340301
176313,32.20622571,75.85391621
324007,25.17274736,75.85728443
148019,30.59837153,75.85806297
676319,11.0706583,75.8585953
452014,22.69904766,75.85875892
144502,31.16070399,75.85879067
673570,11.29468303,75.85989448
452007,22.71200643,75.86029498
144206,31.73342321,75.86039256
141006,30.86113293,75.86194369
673008,11.26970448,75.86220314
425524,21.16732159,75.8625125
577566,14.4739558,75.86281851
452004,22.71143242,75.86282293
141118,30.73978984,75.86390891
573215,13.07755683,75.86489616
577168,13.3577608,75.86516596
673585,11.3624877,75.86525213
144408,31.34417304,75.86573887
141005,30.90830158,75.86601979
141003,30.87547404,75.86603144
303608,26.8716297,75.8663096
582118,15.17491367,75.86676608
148024,30.36638792,75.86716703
673019,11.23430597,75.86727754
146112,31.39453398,75.8685356
144216,31.94435749,75.86899589
673632,11.19036417,75.86915344
324003,25.14144419,75.869896
673024,11.27460982,75.86994503
676303,11.04154796,75.87017651
676312,11.10181883,75.87060099
144416,31.08789045,75.87130456
333502,28.20552801,75.87258627
571231,12.70787703,75.87260282
452003,22.74633283,75.87261642
148034,30.31715499,75.87308178
148002,30.23595292,75.87557386
573214,12.94593651,75.87699223
144209,31.70170691,75.87798485
324001,25.1836811,75.87805873
673571,11.31588233,75.87807198
144419,31.05513959,75.87869139
676302,10.97613445,75.8787829
431213,19.83142081,75.87901376
148022,30.5408775,75.8799599
324004,25.14389918,75.88011634
452001,22.68542969,75.88016677
452017,22.67468375,75.88021195
148023,30.53145994,75.88026963
452011,22.74411901,75.88064738
413406,18.0351799,75.88135532
452008,22.73723728,75.88146765
302036,26.95170299,75.88163157
141007,30.93691236,75.88211283
413623,18.0339361,75.88223253
413624,18.03181742,75.88286814
571235,12.68753134,75.88396138
102006,19.84315077,75.8846034
302028,27.00857731,75.88514179
146111,31.47688465,75.88529826
673633,11.1800798,75.88546902
304021,26.31330258,75.88856075
413525,18.45165303,75.88899915
577589,14.52768317,75.88902812
573129,12.8875669,75.8891567
676311,11.06443029,75.88920737
323803,25.48786896,75.88938646
302027,26.94634275,75.88964131
431200,19.84977638,75.8898963
413225,17.6956677,75.89015805
125113,29.46890772,75.89035386
413506,18.03841022,75.89077588
303101,26.94839372,75.89094972
431203,19.84385778,75.89109826
324002,25.20847423,75.89135981
176202,32.31312106,75.89285715
673574,11.44166537,75.89360221
673634,11.15233675,75.89371412
141122,30.82699231,75.8940611
144406,31.35052888,75.89438696
141009,30.90837758,75.89535987
303903,26.70471628,75.89574638
125120,29.70500872,75.89590489
452020,22.64180656,75.89614232
676502,10.89129184,75.89619534
176211,32.36969487,75.89628869
141016,30.85692078,75.89640918
673635,11.14131832,75.89645639
302031,26.88608915,75.89665649
326518,24.75689634,75.89681571
413001,17.67143529,75.89706548
676109,10.92831344,75.89721497
325003,25.00534855,75.89749896
573218,12.8864026,75.89755035
452018,22.72116126,75.89819215
425502,21.15019598,75.89878163
413009,17.73485995,75.8996899
413004,17.63559179,75.90088344
425501,21.12015696,75.90151272
425305,21.01643107,75.90171488
146002,31.52143803,75.9017176
146001,31.52695094,75.90178798
103387,17.6350852,75.902101
304020,26.33340933,75.90225224
452056,22.74609849,75.90225704
141014,30.8618523,75.902288
141206,30.77760021,75.90283881
425504,21.200283,75.90295575
673636,11.13137272,75.90303937
141010,30.90093446,75.90316628
676317,11.09431841,75.90320452
452010,22.76032377,75.9034524
326510,24.73477263,75.90389875
413008,17.62562031,75.9043727
323602,25.31106468,75.90446553
451010,22.75860957,75.90452742
676307,10.95447989,75.90501379
676562,10.83700079,75.90511143
413007,17.67799377,75.90522094
176051,32.21583406,75.90624904
144224,31.8927414,75.90711826
673572,11.36873033,75.90715662
413002,17.68439781,75.90753708
577006,14.47480549,75.90949057
125121,29.35856877,75.91000375
148033,29.84102705,75.91052165
452016,22.721212,75.91159798
676309,11.01552608,75.9116511
676107,10.9252564,75.91190867
577004,14.45267093,75.9138799
453771,22.8069176,75.91438636
676313,10.97390427,75.91441193
144029,31.08328322,75.91445464
676105,10.89626778,75.91505789
673653,11.1408049,75.91827237
673637,11.17112587,75.91859015
413003,17.64602858,75.91970422
577001,14.47381106,75.92103308
676306,11.04506547,75.92111669
676315,11.10969258,75.92129167
577002,14.45976659,75.92166454
676561,10.84254411,75.92250563
577005,14.43892961,75.92300092
425505,21.19372292,75.92324977
125122,29.37179238,75.92362661
141011,30.89277675,75.92394037
676104,10.90804366,75.92445347
176022,32.14062082,75.92553238
690519,8.971104996,75.92605306
676320,10.99601361,75.92609354
676101,10.91158403,75.92649065
451113,22.11027871,75.92685805
679583,10.77364696,75.92812114
176501,31.93013923,75.92882623
413224,17.62672107,75.92896664
413005,17.67567043,75.92964452
673601,11.31825909,75.9300581
176301,32.49396028,75.9307551
577003,14.45460565,75.93219824
679586,10.75992106,75.9324812
676102,10.85929125,75.93315483
673661,11.26089303,75.93345121
141017,30.86004817,75.93363886
673584,11.43313927,75.93365047
577213,14.0012394,75.93366181
673573,11.42239267,75.93409177
141015,30.90648172,75.93487913
148017,30.33509954,75.93497956
670731,11.74591298,75.93691547
326529,24.65499286,75.93778389
676103,10.93010922,75.93789157
303012,26.87529857,75.93853644
127035,28.97280961,75.93895023
413006,17.66492864,75.94021925
679577,10.77634782,75.94076788
425506,21.15493156,75.9407967
176303,32.5486263,75.94199899
673534,11.35635377,75.94207534
676106,10.95330056,75.94272706
323601,25.30531838,75.94311807
676577,10.7868372,75.9449492
176053,32.10312201,75.94508353
303901,26.60002377,75.94515838
333034,28.24284256,75.94540339
144424,31.84970366,75.94574254
303104,27.29416889,75.94594259
676305,11.07226453,75.94605153
146024,31.58892145,75.94617629
326520,24.72074531,75.94653469
144507,31.12568151,75.94745727
146023,31.51053111,75.94779781
176025,32.03184331,75.94809634
676508,11.00837494,75.94824697
673647,11.14561397,75.94852799
144509,31.15617665,75.94940657
679579,10.72588831,75.95159953
676111,10.93957751,75.95183683
176021,32.1646394,75.95296111
141123,30.88092317,75.95367837
676108,10.86567556,75.95394095
303121,27.25422673,75.95426336
176200,32.30935314,75.95480035
303103,27.38896577,75.95497981
673640,11.24000528,75.95501728
676557,10.8693075,75.9558217
326519,24.64286724,75.95608127
141119,30.63424816,75.95716551
673583,11.46188463,75.9572079
425509,21.16600109,75.95739
679584,10.7586718,75.95757103
673643,11.14173865,75.9595447
146021,31.54209375,75.95992547
176305,32.54430733,75.96178858
673638,11.14511381,75.96297629
679589,10.7949348,75.96312397
673582,11.36617149,75.96328666
144422,31.0620903,75.96358359
141117,30.71062239,75.96401149
326513,24.33799041,75.9646937
176203,32.36596802,75.96492038
125033,29.09656649,75.96538546
577135,13.47778302,75.96539217
303002,27.15809477,75.96555406
326517,24.68530288,75.96582355
176304,32.53814778,75.96585379
673648,11.13997333,75.96599096
679581,10.73609219,75.96841465
141419,30.7255046,75.96979047
679587,10.72447994,75.97037002
141120,30.83296427,75.97125747
455221,22.69621638,75.97226299
425523,21.19501169,75.97236041
333515,28.16492457,75.97262556
679580,10.70960967,75.97299239
573121,13.20333484,75.97327859
676501,10.99933888,75.9753859
676304,11.05037821,75.97605812
676551,10.92779145,75.97706331
577116,13.59909201,75.97789503
325001,25.11157581,75.97917519
176306,32.56910369,75.98069308
303908,26.7904085,75.98169805
571104,12.43251663,75.98179036
673586,11.4752219,75.98207908
413215,17.56915518,75.98238457
577145,13.79621616,75.98415301
679573,10.83070772,75.98465099
582114,15.67957837,75.98500165
670732,11.75727217,75.98555599
583131,14.79334942,75.98575104
673575,11.65180454,75.98611579
679564,10.67091155,75.98870358
571614,12.4378889,75.9889484
571136,12.4378142,75.9889748
465441,23.6967189,75.99030267
673645,11.22829867,75.99093957
425507,21.1565304,75.9950635
679576,10.78151183,75.99583933
680515,10.6179786,75.99593122
577215,14.02360253,75.99595874
413405,18.33265722,75.99636185
673023,11.47295721,75.99685756
125034,29.12389078,75.99927419
144511,31.142958,75.99933863
676301,10.89345738,75.99975474
673602,11.31550804,75.99993719
676510,10.9695477,76.00034349
431208,20.14823892,76.00044821
679561,10.67593364,76.00062794
125049,29.14031097,76.00070644
670645,11.77528317,76.00152207
679594,10.84469595,76.00207208
577547,13.72846444,76.00221645
176023,32.13284727,76.00380473
680516,10.60020605,76.00426683
176302,32.42675411,76.00460689
146110,31.50247306,76.00489366
144505,31.18172495,76.00500693
673652,11.15545439,76.0057506
679582,10.81713763,76.00685979
673580,11.44117615,76.00701409
144417,31.06955318,76.00719905
583236,15.61142852,76.00761015
679574,10.72998671,76.0078366
141112,30.87061647,76.01007002
673604,11.32778181,76.01059651
676503,10.99963438,76.01070801
673607,11.2092052,76.0129619
673641,11.18081138,76.01321268
431206,20.21367048,76.01453377
144510,31.22403914,76.01609466
326530,24.64644564,76.01629636
573147,12.74253034,76.0172795
673603,11.36532972,76.01870807
577548,13.54075002,76.01975416
413507,18.55819981,76.02034159
413601,18.02082885,76.02055738
679575,10.73242507,76.02132877
680506,10.58449788,76.0214846
141413,30.67012432,76.0233626
679562,10.65941249,76.02377681
125032,29.0471721,76.0241577
679585,10.75418624,76.02484046
679578,10.79196472,76.02557822
676528,11.03081466,76.02723571
126153,29.5448158,76.0304967
573130,12.65379845,76.03060236
326034,24.1601855,76.03062495
571187,12.51804422,76.03124591
673642,11.13487954,76.03153109
680514,10.54091662,76.03153113
577549,13.81025473,76.0322033
680512,10.55813635,76.03277742
680505,10.61561056,76.03303806
456668,23.46103641,76.03415876
455111,22.93680068,76.03505275
141421,30.78736627,76.0357964
680544,10.68659561,76.03679867
126152,29.53108782,76.03764345
456665,23.32107278,76.03918355
413501,18.19280029,76.04123014
680101,10.59419582,76.04131952
679592,10.86488817,76.0420181
673644,11.17225995,76.04255268
676553,10.94356703,76.0426799
455001,22.95912794,76.04355252
301402,27.58006737,76.04375101
577556,14.39815503,76.04423046
679591,10.73519654,76.04439245
144513,31.12640922,76.04464073
413404,17.99133345,76.04476119
451115,22.23601861,76.04564071
676519,11.0533361,76.04640497
323301,25.39767836,76.04650798
679553,10.83040984,76.046844
680103,10.60786933,76.0471049
679571,10.8654101,76.04791552
680522,10.57770322,76.04839368
577512,14.46875541,76.04948148
679551,10.81281999,76.04976142
144421,31.09965029,76.05084858
673639,11.2288812,76.05097225
680523,10.64775596,76.05210863
144518,31.0584054,76.05447759
679552,10.7753438,76.05464167
127032,28.92310689,76.05481177
680507,10.56116469,76.05589847
148027,29.81500656,76.05653727
680521,10.62991412,76.05729866
141416,30.73512416,76.05970511
680104,10.59281362,76.05978424
680542,10.68370736,76.0600571
144508,31.17207218,76.0600746
680616,10.51556384,76.06109148
573102,12.7533283,76.0622372
127111,28.8050365,76.06297622
144506,31.20224833,76.06317008
676514,11.06240115,76.0632262
148018,30.40470523,76.06359089
144531,31.24563133,76.06367541
144512,31.16750014,76.06397248
670721,11.75040366,76.06500609
571102,12.46860148,76.06509741
680615,10.50434879,76.06522259
673651,11.1139448,76.0653496
587118,16.04344725,76.06674502
147105,29.95964822,76.06680939
413228,17.63870229,76.06692065
673649,11.09046812,76.06710334
141127,30.93255387,76.06761885
141415,30.61922136,76.06799649
451111,22.16771768,76.06826951
431123,18.7135542,76.06841678
676124,11.1138565,76.068883
676517,11.08167145,76.06949507
680524,10.53309971,76.06992986
676126,11.14083657,76.07008227
573120,12.80847439,76.07056435
573142,12.70208898,76.07097159
680503,10.65008934,76.07116189
676504,11.02113285,76.07258312
673124,11.66321617,76.07291153
680102,10.6057174,76.07308582
679554,10.82366504,76.07311286
673123,11.58549522,76.07314664
676552,10.89840407,76.07436083
583281,15.91379229,76.07515575
680614,10.47061852,76.0753091
141418,30.82107901,76.07546765
673122,11.63697724,76.07549979
680543,10.71291062,76.07599003
673121,11.61701273,76.07634943
680508,10.55444785,76.07862129
680517,10.6432663,76.07925731
680511,10.5685023,76.07992816
431144,19.02278579,76.08167167
573217,12.99444629,76.08191032
680619,10.48766505,76.08240483
144529,31.26664122,76.08338949
680568,10.45625675,76.08377365
676505,11.04568998,76.08407079
176207,32.32144514,76.08458244
141126,30.9186718,76.08462274
413582,18.22275508,76.08538602
573133,12.61798244,76.08539447
680509,10.5410479,76.08610332
573150,12.61018267,76.08855708
680569,10.44279725,76.08907968
679572,10.86732791,76.08936125
680602,10.59356818,76.08971124
680513,10.50829457,76.09002548
679536,10.7473493,76.09002843
680519,10.69349288,76.09008487
141113,30.86449316,76.09037846
573128,12.95014407,76.09093456
680504,10.61656015,76.092066
577531,14.04210349,76.09229373
141414,30.67340739,76.09405652
413508,18.35268557,76.09652644
680510,10.51452813,76.09671348
680502,10.62687238,76.09708298
676513,11.08890697,76.09876994
680613,10.47497366,76.09933141
303003,27.3618381,76.09953166
680566,10.41820099,76.09956515
413580,18.2143398,76.1010918
176027,32.06006091,76.10145822
676516,11.08007256,76.10161103
303109,27.04721831,76.10170698
573201,13.0074129,76.101973
303301,26.79433655,76.10217989
676506,11.04160194,76.10430065
680567,10.41427915,76.10531565
573202,13.02356949,76.10542208
680603,10.6039458,76.10578797
680617,10.49011717,76.10622755
676509,11.07514629,76.10650644
126116,29.63135138,76.10696255
676554,10.90916635,76.1075953
450554,22.21683052,76.10789198
680604,10.67304956,76.10939909
431124,18.81069305,76.10969178
577539,13.96086548,76.11140671
456770,23.30639185,76.11179508
679534,10.79292964,76.11414016
176310,32.57007961,76.11456085
176314,32.56641684,76.11484815
571107,12.33728051,76.11534723
680570,10.43118703,76.1155174
573219,13.10943836,76.11553854
676507,11.01967107,76.11555734
144514,31.12700208,76.11655515
676121,11.12072241,76.11812115
587125,15.96598078,76.11848607
680612,10.47895195,76.11980625
679305,10.83064669,76.11987087
413509,18.29698814,76.12036428
144517,31.05595826,76.12038423
443105,20.51656572,76.12104
125039,29.25320803,76.12126863
680501,10.63183436,76.12208088
680642,10.44515193,76.12213628
144528,31.25389838,76.12215774
679304,10.86688059,76.12224897
676123,11.15619296,76.12299858
680641,10.45184115,76.12321448
676127,11.14813311,76.12331958
573113,12.64890532,76.12501342
680565,10.41772385,76.12612719
586116,16.41665322,76.12659384
679537,10.76209193,76.12695148
303105,27.78453222,76.12701769
147102,30.02060254,76.12704844
577140,13.60768308,76.12792974
679338,10.93996401,76.12982744
679350,11.0090984,76.1308426
176318,32.54708689,76.13147281
125021,28.79575198,76.13161662
125035,29.22330647,76.13173976
676122,11.12430047,76.13271175
577523,14.12839094,76.13301184
176026,32.08393546,76.13409206
676541,11.217308,76.13474346
141412,30.74660309,76.13497824
127311,28.72477675,76.13542998
673577,11.56766086,76.13651386
141124,30.83942253,76.13674721
680687,10.35033563,76.13677491
680546,10.60625981,76.13721416
680571,10.43356687,76.1379599
144527,31.21436091,76.13893967
573212,12.93943055,76.1392447
680681,10.33011897,76.139347
123028,28.2544412,76.13993572
123029,28.29098141,76.14088879
586212,16.34381644,76.14176674
127021,28.79876725,76.14179938
679535,10.74339509,76.14183982
583238,15.35657224,76.1419575
680016,10.4881201,76.1425901
680703,10.37507133,76.14307907
465106,23.26311675,76.14351282
679533,10.76583495,76.14372721
680686,10.3088327,76.14437287
679308,10.87805881,76.14479314
680620,10.49525735,76.14516674
680691,10.28908966,76.14586756
573226,12.99964634,76.14615393
127031,28.86820479,76.14787671
680573,10.4127026,76.1480876
680554,10.54657118,76.14885256
465447,23.96311006,76.15097896
680564,10.42075308,76.15141133
147201,30.37500682,76.15152842
587154,15.96668084,76.15176437
303302,26.73225699,76.15305223
127020,28.80391073,76.1547659
680584,10.68167418,76.15538103
680551,10.55370947,76.15638883
583231,15.34817151,76.15694961
303115,27.6726833,76.1578133
680671,10.25243293,76.15829627
127041,28.99775593,76.15971235
680547,10.60135217,76.1605194
680702,10.38456064,76.16068778
144516,31.11146561,76.16100695
413227,17.40764873,76.16148761
465230,23.675667,76.16176618
303001,27.04893751,76.16188898
680673,10.2218987,76.16268118
577180,13.6560721,76.1630427
680685,10.29244634,76.16329067
680601,10.64197122,76.16417207
679324,11.03293138,76.16430005
127026,28.6030635,76.16444705
680545,10.57818354,76.16453348
